Response_ID,Group_ID,Group,Statement,Optimist,Hopeful,Curious,Neutral,Cautious,Skeptical,Pessimist,Op_hop,Op_cur,Op_cau,Op_skep,Op_pess,Hop_cur,Hop_neu,Hop_cau,Hop_skep,Hop_pess,Cur_neu,Cur_cau,Cur_skep,Cur_pess,Cau_neu,Cau_skep,Cau_pess,Skep_neu,Skep_pess,Op_cur_cau,Hop_cur_cau,Hop_cau_skep,Cau_skep_neu,PA,Pos_emotion,NA,Neg_emotion,HomeOwner,Involvement,Choice,INNOV,RET,ENV,SUM_INN_RET_ENV,Age,Gender,Education,Income,Occupants,HomeType,Region,Region_recoded,Area,SubjKnow,Know_recoded,BoilerWilling,HobWilling,H2homeWilling,Composite_adoption,H2futures,H2community,H2home,Composite_acceptance,Response
R984,FSG17,4,"Don’t know enough, cost will be a major factor.",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,1,1,1,3,1,2,2,3,2,3,2,11,4,3,2,2,2,4,2,2.67,5,5,6,5.33,3
R985,FSG18,4,Energy companies should pay.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,3,1,2,1,3,1,3,6,3,5,4,3,5,1,1,2,2,2,2,6,5,5,5.33,2
R986,FSG19,4,Excited.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Excited,.,,1,3,2,4,3,3,3,3,2,1,3,2,4,7,4,3,1,1,3,3,4,3.33,7,7,9,7.67,6
R987,FSG20,4,Exciting.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Excited,.,,1,2,2,3,1,1,1,3,2,3,1,2,2,6,4,3,1,1,2,1,3,2,8,9,9,8.67,2
R988,FSG21,4,Extremely interesting and positive as long as the funds and will are there to promote to the changeover. I am a little pessimistic about Government support due to the costs involved.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,Positive,1,Pessimistic,2,2,2,3,3,3,3,2,1,5,4,3,4,3,2,3,1,1,1,2,4,2.33,10,10,10,10,3
R989,FSG22,4,Feel it will help the environmental impact of fuel on the planet.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,1,2,2,3,2,3,2,3,3,2,5,6,4,4,2,2,3,3,2,2.67,7,7,7,7,6
R990,FSG23,4,"Frankly, if it’s more expensive than natural gas I can’t see myself ever changing unless forced to. I can only just afford gas at the moment, heaping more costs onto my household bills would mean I’d just refuse to do it.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,,.,,1,2,2,3,4,3,4,2,1,5,3,2,4,2,2,5,1,1,1,2,3,2,8,7,7,7.33,5
R991,FSG24,4,Good.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,1,3,1,2,1,2,2,1,3,2,3,4,2,2,3,1,1,3,3,2,2.67,4,5,2,3.67,5
R992,FSG25,4,Good clean fuel for the future.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,3,2,3,3,3,3,1,1,6,3,5,11,4,3,2,2,1,2,4,2.33,7,9,8,8,5
R993,FSG26,4,Good overall.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,2,3,3,3,3,2,2,1,1,1,2,2,2,4,4,4,5,5,5,5,8,7,8,7.67,5
R994,FSG27,4,Governments using conflicting and confusing language to alienate most of the general public.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,1,Alienated,2,2,2,4,2,3,2,2,2,3,3,3,4,6,4,1,3,3,3,2,2,2.33,5,5,2,4,4
R995,FSG28,4,Great idea but cost could be the stumbling block.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,3,3,2,3,2,3,1,3,1,2,5,3,2,3,2,2,2,3,3,2.67,7,7,7,7,4
R996,FSG29,4,Great idea to help the enviroment.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,3,4,3,3,3,1,2,5,6,3,2,10,2,3,1,1,2,1,4,2.33,8,9,9,8.67,4
R997,FSG30,4,Great initiative but should be funded fully by the government without extra cost to households.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,4,3,3,3,2,2,5,5,3,2,6,4,5,2,2,3,3,2,2.67,7,5,4,5.33,4
R998,FSG31,4,Great product concept.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,1,2,2,1,2,2,1,3,1,3,4,2,2,3,2,2,1,1,2,1.33,8,8,8,8,4
R999,FSG32,4,Have seen it work effectively in public transport.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,3,2,3,2,2,2,4,4,3,4,10,2,3,2,2,2,1,4,2.33,10,10,6,8.67,4
R1000,FSG33,4,Homes need to save money not spend more.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,3,2,2,2,2,2,4,3,3,5,1,1,3,1,1,3,3,3,3,5,5,5,5,4
R1001,FSG34,4,Hurry up and do it.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,3,3,3,3,3,2,1,5,4,3,4,10,2,5,3,3,1,1,5,2.33,10,10,10,10,4
R1002,FSG35,4,Hydrogen as a fuel sounds like a good idea.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,2,4,1,4,1,1,5,2,1,1,3,2,4,2,2,1,3,3,2.33,10,8,7,8.33,4
R1003,FSG36,4,Hydrogen could be the future of energy.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,3,2,2,2,1,1,5,4,3,2,10,2,3,1,1,5,3,3,3.67,7,4,7,6,4
R1004,FSG37,4,Hydrogen is the future.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,2,2,3,3,3,2,1,1,4,3,1,4,3,5,1,1,1,3,2,2,6,5,8,6.33,4
R1005,FSG38,4,Hydrogen is the fututre and hopefully to live in a more sustainable environment.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,3,3,2,2,2,1,1,1,3,1,5,6,4,5,2,2,3,3,4,3.33,5,5,5,5,4
R1006,FSG39,4,Hydrogen will be used in boilers and houses by 2030.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,3,4,3,1,3,1,1,4,2,3,4,4,3,4,2,2,2,3,4,3,5,6,7,6,4
R1007,FSG40,4,"I am happy to hear about hydrogen energy, and if it has a good impact on environment and is cheaper than the energy at present I am fully supportive.",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Happy,.,,1,3,2,3,1,2,1,2,2,3,2,3,5,11,4,3,3,3,3,3,4,3.33,7,7,7,7,4
R1008,FSG41,4,"I am hopeful that this new source of energy is not only better for the environment, but will be more affordable for homes.",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,1,3,3,3,3,2,2,1,4,2,5,11,4,5,2,2,3,2,3,2.67,10,10,10,10,4
R1009,FSG42,4,"I am in favour of sustainability in general and net zero type solutions. I would hope the ""green tariff"" could be used to help pay for some of the transition.",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,1,3,3,3,3,3,1,3,1,1,1,4,3,3,3,3,1,2,3,2,10,10,10,10,4
R1010,FSG43,4,I am open to learning more about it.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,2,2,1,3,1,2,2,5,2,2,4,5,4,4,3,3,1,1,3,1.67,8,8,8,8,4
R1011,FSG44,4,I am undecided on this at the moment.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,1,4,3,3,3,1,1,1,4,3,4,11,4,5,3,3,3,3,3,3,7,8,8,7.67,4
R1012,FSG45,4,I am unsure.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,1,2,2,3,2,3,2,3,7,2,2,11,4,4,2,2,2,4,2,2.67,5,5,5,5,4
R1013,FSG46,4,I am very pessimistic about any promises made by government and I feel the outright cost will not be achievable for most households due to the current cost of living crisis. It is too little too late.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,,1,Pessimistic,2,3,2,1,1,3,1,1,2,3,2,2,5,5,4,4,3,3,2,4,3,3,7,5,8,6.67,4
R1014,FSG47,4,I believe if done right it would be a great idea.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,1,1,2,3,2,1,1,1,5,3,2,9,1,4,3,3,3,3,3,3,6,6,6,6,4
R1015,FSG48,4,"I cannot afford to heat my house, let alone think about replacing a boiler, which I still haven’t finished paying off since I got it replaced.",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,1,1,1,1,2,2,5,3,3,4,7,4,3,1,1,4,3,1,2.67,3,2,0,1.67,4
R1016,FSG49,4,I didn’t know anything about this so it has been really interesting to read about. The fuel and cost of living crisis has a huge impact on some of my answers.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,1,3,1,2,1,2,2,5,3,3,2,2,2,3,1,1,2,2,3,2.33,6,7,7,6.67,4
R1017,FSG50,4,I didn't know any of this information so have given my answers on what this study shows and it does seem positive.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,4,3,3,3,2,2,1,3,3,2,10,2,3,3,3,1,1,5,2.33,10,10,10,10,4
R1018,FSG51,4,I still didn't understand it.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,1,Confused,1,2,3,3,2,2,2,2,1,1,4,2,2,9,1,3,3,3,4,3,2,3,4,5,5,4.67,4
R1019,FSG52,4,I do like the idea.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,3,1,4,3,4,1,1,5,3,3,2,4,3,4,1,1,2,2,2,2,1,2,5,2.67,4
R1020,FSG53,4,I don’t feel that people who will never use this energy source should pay towards its development.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,3,1,3,1,2,2,5,5,3,4,2,2,3,4,4,2,2,3,2.33,7,8,7,7.33,4
R1021,FSG54,4,I don’t trust anything the government is pushing.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,3,1,2,1,2,2,5,8,3,4,6,4,5,2,2,2,2,2,2,2,0,0,0.67,4
R1022,FSG55,4,I don't believe any of these.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,4,3,1,3,2,2,1,3,3,1,9,1,5,2,2,1,2,1,1.33,0,0,0,0,4
R1023,FSG56,4,I don't have strong feelings. The government has responsibility.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,3,2,1,2,1,2,4,3,2,5,1,1,3,4,4,1,3,3,2.33,8,9,8,8.33,4
R1024,FSG57,4,I don't know what to think about it.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,3,3,3,3,2,2,1,4,3,5,6,4,3,2,2,3,2,2,2.33,5,6,5,5.33,4
R1025,FSG58,4,I don't really have strong feelings.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,4,3,3,3,1,2,3,4,3,2,2,2,3,3,3,4,3,3,3.33,6,7,6,6.33,4
R1026,FSG59,4,"I don't really have that much interest in this subject. However, hearing things I think it's good idea.",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,1,2,4,3,4,2,2,1,4,1,5,4,3,4,1,1,2,3,1,2,8,7,4,6.33,4
R1027,FSG60,4,I don't think I will be able to afford it.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,3,2,3,2,2,2,5,4,3,4,6,4,3,2,2,5,5,1,3.67,0,0,0,0,4
R1028,FSG61,4,I don't think so.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,1,2,1,3,1,3,1,3,5,2,2,3,2,4,2,2,4,2,3,3,3,7,6,5.33,4
R1029,FSG62,4,"I don't trust the energy companies, so I'm not going green. You will have to force me.",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,3,3,2,3,2,2,1,1,2,3,4,2,2,5,1,1,3,4,3,3.33,7,6,7,6.67,4
R1030,FSG63,4,I feel conflicted.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,1,Conflicted,2,3,1,4,2,2,2,1,2,4,3,2,5,7,4,3,2,2,3,2,3,2.67,4,3,3,3.33,4
R1031,FSG64,4,I feel it may be safer economically but not as good environmentally.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,1,2,3,3,3,1,1,4,5,3,2,11,4,3,1,1,4,3,2,3,5,10,8,7.67,4
R1032,FSG65,4,I feel like I need more research into this topic after the questionnaire.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,1,1,1,3,1,3,1,2,5,1,3,1,2,2,3,3,3,5,2,2,3,4,6,3,4.33,4
R1033,FSG66,4,"I feel like it is a good way into the future, however, I don’t know how other people will react to it.",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,4,3,3,3,1,1,1,3,3,5,9,1,1,3,3,3,2,4,3,7,5,6,6,4
R1034,FSG67,4,"I feel like it would be a good option, but I would need to know more information about pricing and reliability before I made any big decisions to switch.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,1,1,2,3,2,1,2,1,7,3,4,9,1,3,3,3,3,3,3,3,7,5,7,6.33,4
R1035,FSG68,4,I feel like it’s good.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,2,3,1,1,1,1,2,1,5,3,2,7,4,3,3,3,3,3,3,3,5,5,3,4.33,4
R1036,FSG69,4,I feel positive.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,2,3,4,3,4,2,1,1,3,3,2,6,4,3,2,2,2,5,4,3.67,8,8,8,8,4
R1037,FSG70,4,"I feel that it's a way forward, a big step in helping with the current worrying world climate.",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,3,4,3,3,3,2,1,4,5,3,5,6,4,4,2,2,4,4,4,4,8,5,8,7,4
R1038,FSG71,4,I feel that we all need to play a part in maintaining hydrogen levels.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,2,2,4,3,4,1,1,4,3,1,1,4,3,4,3,3,4,3,3,3.33,1,3,3,2.33,4
R1039,FSG72,4,I feel the cost for most people right now would put people off despite the climate benefits.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,2,3,3,3,3,1,2,5,3,3,4,4,3,3,3,3,3,2,2,2.33,5,3,3,3.67,4
R1040,FSG73,4,I find it fascinating that all of this is going on and most of us are oblivious. Everything that's happening now with Nord stream gas pipeline is quite worrying. Having a national system to be able to provide our own energy which is carbon neutral is brilliant.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,4,3,3,3,2,2,3,2,2,4,10,2,4,3,3,2,2,4,2.67,10,10,10,10,4
R1041,FSG74,4,I have definitely learned a lot of new information today.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,3,1,2,1,1,2,5,3,2,2,6,4,3,3,3,2,3,4,3,8,9,8,8.33,4
R1042,FSG75,4,I have learned more about hydrogen and I am thankful to the team for teaching me more about hydrogen and it’s uses. I will make sure to take away the knowledge and pass this on to as many people I can.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,3,3,2,3,1,1,4,4,3,2,3,2,4,2,2,3,3,3,3,9,5,3,5.67,4
R1043,FSG76,4,I have learnt a lot and if it is safe I think it’s a good option.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,2,3,5,3,5,1,2,4,2,3,5,4,3,3,1,1,3,3,4,3.33,6,4,7,5.67,4
R1044,FSG77,4,"I have my doubts, but am willing to see what actually happens.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,2,3,4,3,4,3,1,4,4,1,5,10,2,4,2,2,1,1,2,1.33,4,3,4,3.67,4
R1045,FSG78,4,I knew less than I thought about the subject and found the survey really interesting. I think energy prices are so high right now that no one could afford the increase sadly.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,4,3,3,3,1,1,5,5,3,2,6,4,3,2,2,1,2,4,2.33,8,8,8,8,4
R1046,FSG79,4,"I knew nothing about hydrogen or its future use, but now feel more informed and want to investigate further.",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,1,2,2,3,2,3,2,3,1,2,5,8,3,3,2,2,1,1,4,2,7,7,8,7.33,4
R1047,FSG80,4,I know little about it.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,2,4,3,3,3,2,1,5,3,2,5,5,4,3,1,1,2,3,2,2.33,7,7,7,7,4
R1048,FSG81,4,I learned a lot from this survey on this type of energy and I think it could be a very good option in comparison to natural gas. But we need to consider extending the green way of extracting it and infrastructure expansion to be done.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,3,2,2,2,2,1,5,6,3,2,2,2,3,2,2,1,3,5,3,10,10,10,10,4
R1049,FSG82,4,I like it.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,1,3,1,3,1,2,1,4,6,2,4,11,4,4,1,1,1,1,3,1.67,10,9,9,9.33,4
R1050,FSG83,4,I like the idea but I think it is untested and that makes me nervous. It could fail a bit like hydrogen cars.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,,1,Nervous,2,3,3,3,3,3,3,2,1,4,5,3,2,3,2,5,1,1,4,4,3,3.67,8,3,3,4.67,4
R1051,FSG84,4,"I love the idea but am afraid of the costs, particularly in the current energy crisis.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,Love,1,Afraid,2,1,2,4,2,3,2,2,2,3,2,3,4,8,3,1,3,3,2,2,3,2.33,4,3,3,3.33,4
R1052,FSG85,4,I now understand what hydrogen is and how valuable it is.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,3,2,2,3,3,3,1,1,5,4,1,2,11,4,3,3,3,4,4,3,3.67,4,6,6,5.33,4
R1053,FSG86,4,I still think I have a lot to learn.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,3,1,3,1,2,2,4,7,3,4,8,3,3,2,2,3,2,3,2.67,6,6,5,5.67,4
R1054,FSG87,4,I think it could work as a use of energy.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,3,3,2,3,1,1,1,4,3,5,5,4,3,2,2,3,3,3,3,3,6,2,3.67,4
R1055,FSG88,4,I think it is a great an eco friendly idea.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,3,3,2,3,1,2,5,3,2,4,10,2,3,4,4,2,2,2,2,4,7,5,5.33,4
R1056,FSG89,4,"I think it is a very good idea, as long as it does the same as natural gas as it will cut emissions.",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,3,2,3,2,2,1,5,2,3,5,6,4,5,2,2,3,3,2,2.67,7,6,6,6.33,4
R1057,FSG90,4,I think it is all being rushed through and the public are being forced to use these things without all information being supplied.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,3,3,4,2,4,3,2,1,2,2,4,8,3,3,1,1,2,4,1,2.33,3,3,1,2.33,4
R1058,FSG91,4,I think it is important to look at alternative solutions for fuel options.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,1,2,3,3,3,1,1,4,5,3,4,9,1,3,2,2,3,4,2,3,8,10,5,7.67,4
R1059,FSG92,4,I think it might help UK get energy independence.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,4,2,3,2,1,1,5,3,3,2,3,2,3,2,2,3,3,4,3.33,7,5,8,6.67,4
R1060,FSG93,4,I think It will a big Problem.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,1,2,3,5,3,5,2,1,4,6,3,2,4,3,1,1,1,3,3,4,3.33,10,10,10,10,4
R1061,FSG94,4,"I think it will be good for the environment, but worried about the cost and if it will fall on the public to pay for it.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,3,3,3,3,2,1,5,5,2,2,10,2,4,3,3,2,2,3,2.33,6,5,5,5.33,4
R1062,FSG95,4,I think it’s a belting idea.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,3,4,3,3,3,2,1,3,2,2,1,6,4,3,2,2,1,2,4,2.33,6,5,5,5.33,4
R1063,FSG96,4,"I think it’s a good idea, but I hope the target times become a reality.",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,3,3,3,3,3,2,2,3,3,3,5,11,4,5,1,1,1,2,3,2,8,8,8,8,4
R1064,FSG97,4,I think it’s a great concept to save the planet.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,3,2,4,1,3,1,3,2,3,2,2,4,6,4,4,3,3,2,2,2,2,9,9,9,9,4
R1065,FSG98,4,I think it's a good idea.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,3,3,3,3,1,1,3,3,3,2,6,4,3,2,2,3,4,4,3.67,5,7,6,6,4
R1066,FSG99,4,I think it's a good idea.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,1,2,3,4,3,4,2,1,4,5,3,2,3,2,5,2,2,2,2,5,3,8,10,9,9,4
R1067,FSG100,4,I think it's great that we can finally steer away from gas dependency.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,3,3,2,3,2,2,1,1,3,3,5,5,4,3,1,1,1,2,5,2.67,10,10,10,10,4
R1068,FSG101,4,I think it's probably the way forward to heating our homes and to cook with. Its renewable and sustainable.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,2,2,2,4,3,3,3,3,2,3,3,2,4,2,2,3,4,4,3,3,3,3,7,7,7,7,4
R1069,FSG102,4,I think it's the perfect technology to put in place. Hopefully it should help slow down climate change and help stablise the UK economy.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,,1,2,2,4,3,3,3,1,1,5,5,3,2,10,2,3,1,1,2,2,4,2.67,6,3,10,6.33,4
